Date,Adj Close,Close,High,Low,Open,Volume,Returns,Log_Returns
2024-09-20,25790.94921875,25790.94921875,25849.25,25426.599609375,25525.94921875,533100,0.014760441377741573,0.014652566289984728
2024-09-23,25939.05078125,25939.05078125,25956.0,25847.349609375,25872.55078125,209200,0.005742385099666292,0.005725960454112572
2024-09-24,25940.400390625,25940.400390625,26011.55078125,25886.849609375,25921.44921875,384100,5.2030021699067674e-05,5.20286681844374e-05
2024-09-25,26004.150390625,26004.150390625,26032.80078125,25871.349609375,25899.44921875,278500,0.0024575565157058943,0.0024545416621303915
2024-09-26,26216.05078125,26216.05078125,26250.900390625,25998.400390625,26005.400390625,370900,0.008148714241454025,0.008115692736807522
2024-09-27,26178.94921875,26178.94921875,26277.349609375,26151.400390625,26248.25,490300,-0.0014152231703233875,-0.0014162255444679923
2024-09-30,25810.849609375,25810.849609375,26134.69921875,25794.099609375,26061.30078125,343100,-0.014060900852023384,-0.014160691857076434
2024-10-01,25796.900390625,25796.900390625,25907.599609375,25739.19921875,25788.44921875,247400,-0.0005404401234794243,-0.0005405862138807384
2024-10-03,25250.099609375,25250.099609375,25639.44921875,25230.30078125,25452.849609375,423400,-0.021196375260987388,-0.02142424417261006
2024-10-04,25014.599609375,25014.599609375,25485.05078125,24966.80078125,25181.900390625,374900,-0.009326695880144675,-0.009370461848646757
2024-10-07,24795.75,24795.75,25143.0,24694.349609375,25084.099609375,374300,-0.008748875168602677,-0.008787371273170997
2024-10-08,25013.150390625,25013.150390625,25044.0,24756.80078125,24832.19921875,333200,0.00876764730346924,0.008729434677965052
2024-10-09,24981.94921875,24981.94921875,25234.05078125,24947.69921875,25065.80078125,290600,-0.0012473907279866303,-0.0012481693673798233
2024-10-10,24998.44921875,24998.44921875,25134.05078125,24979.400390625,25067.05078125,261400,0.0006604768849507447,0.0006602588660852999
2024-10-11,24964.25,24964.25,25028.650390625,24920.05078125,24985.30078125,210500,-0.0013680536120755926,-0.0013689902517646816
2024-10-14,25127.94921875,25127.94921875,25159.75,25017.5,25023.44921875,206400,0.006557345754428789,0.006535939888908111
2024-10-15,25057.349609375,25057.349609375,25212.05078125,25008.150390625,25186.30078125,257200,-0.0028096049048969007,-0.0028135592532655376
2024-10-16,24971.30078125,24971.30078125,25093.400390625,24908.44921875,25008.55078125,226800,-0.0034340754096676696,-0.003439985380697183
2024-10-17,24749.849609375,24749.849609375,25029.5,24728.900390625,25027.400390625,252800,-0.008868227322834543,-0.008907784090014885
2024-10-18,24854.05078125,24854.05078125,24886.19921875,24567.650390625,24664.94921875,290900,0.004210173941240125,0.004201335956550517
2024-10-21,24781.099609375,24781.099609375,24978.30078125,24679.599609375,24956.150390625,242000,-0.00293518237799828,-0.002939498473548445
2024-10-22,24472.099609375,24472.099609375,24882.0,24445.80078125,24798.650390625,279500,-0.012469180337869368,-0.012547572909439223
2024-10-23,24435.5,24435.5,24604.25,24378.099609375,24378.150390625,284600,-0.001495564743491773,-0.0014966842167451323
2024-10-24,24399.400390625,24399.400390625,24480.650390625,24341.19921875,24412.69921875,216700,-0.0014773427748562273,-0.0014784351216731097
2024-10-25,24180.80078125,24180.80078125,24440.25,24073.900390625,24418.05078125,372600,-0.008959220549493163,-0.00899959570008371
2024-10-28,24339.150390625,24339.150390625,24492.599609375,24134.900390625,24251.099609375,278600,0.0065485676346082045,0.006527218917237164
2024-10-29,24466.849609375,24466.849609375,24484.5,24140.849609375,24328.849609375,332000,0.0052466588480091225,0.0052329430871703615
2024-10-30,24340.849609375,24340.849609375,24498.19921875,24307.30078125,24371.44921875,285200,-0.005149825253829232,-0.00516313130612327
2024-10-31,24205.349609375,24205.349609375,24372.44921875,24172.599609375,24349.849609375,287000,-0.005566773640794054,-0.00558232586918934
2024-11-01,24304.349609375,24304.349609375,24368.25,24280.19921875,24302.75,38800,0.004090004961616156,0.004081663627652918
2024-11-04,23995.349609375,23995.349609375,24316.75,23816.150390625,24315.75,285500,-0.0127137736646451,-0.012795285302364113
2024-11-05,24213.30078125,24213.30078125,24229.05078125,23842.75,23916.5,289500,0.00908305881860727,0.009042055940529129
2024-11-06,24484.05078125,24484.05078125,24537.599609375,24204.05078125,24308.75,351100,0.011181870759630508,0.011119815807918394
2024-11-07,24199.349609375,24199.349609375,24503.349609375,24179.05078125,24489.599609375,322200,-0.011628025706147627,-0.011696159889418445
2024-11-08,24148.19921875,24148.19921875,24276.150390625,24066.650390625,24207.69921875,298700,-0.002113709312467793,-0.0021159463488489003
2024-11-11,24141.30078125,24141.30078125,24336.80078125,24004.599609375,24087.25,273400,-0.00028567088740283353,-0.00028571169910344984
2024-11-12,23883.44921875,23883.44921875,24242.0,23839.150390625,24225.80078125,255800,-0.010680930776533315,-0.010738381367723213
2024-11-13,23559.05078125,23559.05078125,23873.599609375,23509.599609375,23822.44921875,304600,-0.013582562322921432,-0.013675649189030194
2024-11-14,23532.69921875,23532.69921875,23675.900390625,23484.150390625,23542.150390625,257700,-0.0011185324376894457,-0.0011191584619590343
2024-11-18,23453.80078125,23453.80078125,23606.80078125,23350.400390625,23605.30078125,263300,-0.0033527151631265184,-0.003358348106569627
2024-11-19,23518.5,23518.5,23780.650390625,23464.80078125,23529.55078125,297500,0.002758581406631766,0.002754783503889256
2024-11-21,23349.900390625,23349.900390625,23507.30078125,23263.150390625,23488.44921875,420300,-0.007168807933116472,-0.007194627306794726
2024-11-22,23907.25,23907.25,23956.099609375,23359.0,23411.80078125,367600,0.023869464111237804,0.02358904203763299
2024-11-25,24221.900390625,24221.900390625,24351.55078125,24135.44921875,24253.55078125,687200,0.013161295867362366,0.013075438521712217
2024-11-26,24194.5,24194.5,24343.30078125,24125.400390625,24343.30078125,230700,-0.0011312238174179257,-0.0011318641340202825
2024-11-27,24274.900390625,24274.900390625,24354.55078125,24145.650390625,24204.80078125,295000,0.003323085437806128,0.0033175761911502914
2024-11-28,23914.150390625,23914.150390625,24345.75,23873.349609375,24274.150390625,366700,-0.014861029054492936,-0.0149725605075969
2024-11-29,24131.099609375,24131.099609375,24188.44921875,23927.150390625,23927.150390625,282100,0.009072001940535257,0.009031098528695802
2024-12-02,24276.05078125,24276.05078125,24301.69921875,24008.650390625,24140.849609375,220400,0.006006820004948565,0.005988850983542634
2024-12-03,24457.150390625,24457.150390625,24481.349609375,24280.0,24367.5,339500,0.007460011144599932,0.007432322879372628
2024-12-04,24467.44921875,24467.44921875,24573.19921875,24366.30078125,24488.75,348000,0.00042109681465385407,0.0004210081782723239
2024-12-05,24708.400390625,24708.400390625,24857.75,24295.55078125,24539.150390625,361500,0.009847825562885104,0.009799651742121284
2024-12-06,24677.80078125,24677.80078125,24751.05078125,24620.5,24729.44921875,226700,-0.0012384293961259507,-0.0012391968835286232
2024-12-09,24619.0,24619.0,24705.0,24580.05078125,24633.900390625,248100,-0.0023827399277279726,-0.002385583169878571
2024-12-10,24610.05078125,24610.05078125,24677.80078125,24510.650390625,24652.650390625,261000,-0.0003635086213900074,-0.00036357470666444975
2024-12-11,24641.80078125,24641.80078125,24691.75,24583.849609375,24620.5,187300,0.0012901233029631864,0.0012892918089711122
2024-12-12,24548.69921875,24548.69921875,24675.25,24527.94921875,24604.44921875,266100,-0.003778196379659149,-0.003785351792322941
2024-12-13,24768.30078125,24768.30078125,24792.30078125,24180.80078125,24498.349609375,310100,0.008945547808588916,0.008905773422254015
2024-12-16,24668.25,24668.25,24781.25,24601.75,24753.400390625,187600,-0.004039468921733236,-0.004047649614185296
2024-12-17,24336.0,24336.0,24624.099609375,24303.44921875,24584.80078125,264900,-0.013468730047733413,-0.01356025614827435
2024-12-18,24198.849609375,24198.849609375,24394.44921875,24149.849609375,24297.94921875,235300,-0.005635699812006956,-0.005651640286891943
2024-12-19,23951.69921875,23951.69921875,24004.900390625,23870.30078125,23877.150390625,271100,-0.010213311567061067,-0.01026582529903898
2024-12-20,23587.5,23587.5,24065.80078125,23537.349609375,23960.69921875,442700,-0.01520556915080562,-0.015322359236337606
2024-12-23,23753.44921875,23753.44921875,23869.55078125,23647.19921875,23738.19921875,189800,0.0070354729729729115,0.007010839504245724
2024-12-24,23727.650390625,23727.650390625,23867.650390625,23685.150390625,23769.099609375,177700,-0.0010861087115143775,-0.0010866989549987555
2024-12-26,23750.19921875,23750.19921875,23854.5,23653.599609375,23775.80078125,177700,0.0009503186263191132,0.0009498673594489271
2024-12-27,23813.400390625,23813.400390625,23938.849609375,23800.599609375,23801.400390625,176800,0.002661079652128029,0.002657545248501766
2024-12-30,23644.900390625,23644.900390625,23915.349609375,23599.30078125,23796.900390625,364900,-0.007075847935867907,-0.007101000468431965
2024-12-31,23644.80078125,23644.80078125,23689.849609375,23460.44921875,23560.599609375,193600,-4.212721278373799e-06,-4.2127301519090045e-06
2025-01-01,23742.900390625,23742.900390625,23822.80078125,23562.80078125,23637.650390625,154900,0.004148887118253564,0.004140304217561321
2025-01-02,24188.650390625,24188.650390625,24226.69921875,23751.55078125,23783.0,283200,0.018774033191665485,0.018599976157659907
2025-01-03,24004.75,24004.75,24196.44921875,23976.0,24196.400390625,312300,-0.007602755327609123,-0.007631803596810856
2025-01-06,23616.05078125,23616.05078125,24089.94921875,23551.900390625,24045.80078125,278100,-0.016192595996625703,-0.016325128725884954
2025-01-07,23707.900390625,23707.900390625,23795.19921875,23637.80078125,23679.900390625,262300,0.0038892874268343647,0.0038817437019732417
2025-01-08,23688.94921875,23688.94921875,23751.849609375,23496.150390625,23746.650390625,266400,-0.0007993610384197103,-0.0007996806978147784
2025-01-09,23526.5,23526.5,23689.5,23503.05078125,23674.75,269200,-0.006857594959147506,-0.006881216315863482
2025-01-10,23431.5,23431.5,23596.599609375,23344.349609375,23551.900390625,261000,-0.004037999702463213,-0.004046174437066828
2025-01-13,23085.94921875,23085.94921875,23340.94921875,23047.25,23195.400390625,316500,-0.014747275302477436,-0.014857097422370331
2025-01-14,23176.05078125,23176.05078125,23264.94921875,23134.150390625,23165.900390625,311200,0.003902874499386977,0.003895278043635164
2025-01-15,23213.19921875,23213.19921875,23293.650390625,23146.44921875,23250.44921875,228000,0.0016028803979861728,0.0016015971562733668
2025-01-16,23311.80078125,23311.80078125,23391.650390625,23272.05078125,23377.25,299400,0.004247650725383689,0.004238654922064901
2025-01-17,23203.19921875,23203.19921875,23292.099609375,23100.349609375,23277.099609375,272900,-0.004658651792672774,-0.004669537131428157
2025-01-20,23344.75,23344.75,23391.099609375,23170.650390625,23290.400390625,301500,0.006100485537167577,0.006081952909099664
2025-01-21,23024.650390625,23024.650390625,23426.30078125,22976.849609375,23421.650390625,312900,-0.013711845677293555,-0.013806721311582606
2025-01-22,23155.349609375,23155.349609375,23169.55078125,22981.30078125,23099.150390625,276000,0.0056764909144164655,0.0056604403518015324
2025-01-23,23205.349609375,23205.349609375,23270.80078125,23090.650390625,23128.30078125,275600,0.0021593282262408753,0.0021570002277194853
2025-01-24,23092.19921875,23092.19921875,23347.30078125,23050.0,23183.900390625,264300,-0.004876047658393667,-0.00488797436469754
2025-01-27,22829.150390625,22829.150390625,23007.44921875,22786.900390625,22940.150390625,257400,-0.011391241935562957,-0.011456619090824587
2025-01-28,22957.25,22957.25,23137.94921875,22857.650390625,22960.44921875,361900,0.005611229817278129,0.005595545512054291
2025-01-29,23163.099609375,23163.099609375,23183.349609375,22976.5,23026.75,226300,0.008966649288351114,0.008926687592645893
2025-01-30,23249.5,23249.5,23322.05078125,23139.19921875,23169.5,361900,0.003730087599762788,0.003723148074350194
2025-01-31,23508.400390625,23508.400390625,23546.80078125,23277.400390625,23296.75,304900,0.011135740150325812,0.011074194280356322
2025-02-01,23482.150390625,23482.150390625,23632.44921875,23318.30078125,23528.599609375,281000,-0.0011166221250199504,-0.001117246011978889
2025-02-03,23361.05078125,23361.05078125,23381.599609375,23222.0,23319.349609375,329700,-0.005157091976693451,-0.005170435671733403
2025-02-04,23739.25,23739.25,23762.75,23423.150390625,23509.900390625,376700,0.016189306820631133,0.016059657410686868
2025-02-05,23696.30078125,23696.30078125,23807.30078125,23680.44921875,23801.75,267000,-0.001809207062143936,-0.0018108456539069108
2025-02-06,23603.349609375,23603.349609375,23773.55078125,23556.25,23761.94921875,307000,-0.003922602634608197,-0.003930316218479903
2025-02-07,23559.94921875,23559.94921875,23694.5,23443.19921875,23649.5,368100,-0.0018387386257991967,-0.0018404311807618838
2025-02-10,23381.599609375,23381.599609375,23568.599609375,23316.30078125,23543.80078125,234200,-0.007570033692307909,-0.0075988318246352615
2025-02-11,23071.80078125,23071.80078125,23390.05078125,22986.650390625,23383.55078125,268000,-0.013249684936046169,-0.013338245144624153
2025-02-12,23045.25,23045.25,23144.69921875,22798.349609375,23050.80078125,279700,-0.0011507892904301098,-0.001151451956867338
2025-02-13,23031.400390625,23031.400390625,23235.5,22992.19921875,23055.75,265700,-0.0006009745771905495,-0.0006011552347958088
2025-02-14,22929.25,22929.25,23133.69921875,22774.849609375,23096.44921875,254500,-0.004435266153706374,-0.00444513112662715
2025-02-17,22959.5,22959.5,22974.19921875,22725.44921875,22809.900390625,207400,0.0013192755977626813,0.001318406118349223
2025-02-18,22945.30078125,22945.30078125,22992.5,22801.5,22963.650390625,210600,-0.0006184463402948426,-0.0006186376571162799
2025-02-19,22932.900390625,22932.900390625,23049.94921875,22814.849609375,22847.25,207000,-0.0005404326900405598,-0.0005405787764224007
2025-02-20,22913.150390625,22913.150390625,22923.849609375,22812.75,22821.099609375,240800,-0.0008612081186238907,-0.0008615791713867465
2025-02-21,22795.900390625,22795.900390625,22921.0,22720.30078125,22857.19921875,242800,-0.005117148798882476,-0.005130286241460248
2025-02-24,22553.349609375,22553.349609375,22668.05078125,22518.80078125,22609.349609375,214300,-0.010640105330068539,-0.010697116011174177
2025-02-25,22547.55078125,22547.55078125,22625.30078125,22513.900390625,22516.44921875,250300,-0.00025711604818956513,-0.00025714910818764225
2025-02-27,22545.05078125,22545.05078125,22613.30078125,22508.400390625,22568.94921875,289200,-0.00011087678764998277,-0.00011088293493540093
2025-02-28,22124.69921875,22124.69921875,22450.349609375,22104.849609375,22433.400390625,551300,-0.018644959666695105,-0.01882096814125905
2025-03-03,22119.30078125,22119.30078125,22261.55078125,22004.69921875,22194.55078125,282400,-0.00024400049223838316,-0.0002440302652016664
2025-03-04,22082.650390625,22082.650390625,22105.05078125,21964.599609375,21974.44921875,253300,-0.0016569416451024388,-0.001658315891150207
2025-03-05,22337.30078125,22337.30078125,22394.900390625,22067.80078125,22073.05078125,305900,0.011531695069225467,0.01146571185468711
2025-03-06,22544.69921875,22544.69921875,22556.44921875,22245.849609375,22476.349609375,372100,0.009284847776867,0.00924200854408832
2025-03-07,22552.5,22552.5,22633.80078125,22464.75,22508.650390625,289800,0.00034601398645017767,0.00034595413741610534
2025-03-10,22460.30078125,22460.30078125,22676.75,22429.05078125,22521.849609375,293900,-0.004088203913091726,-0.004096583464717347
2025-03-11,22497.900390625,22497.900390625,22522.099609375,22314.69921875,22345.94921875,347900,0.0016740474556060647,0.0016726478000064651
2025-03-12,22470.5,22470.5,22577.400390625,22329.55078125,22536.349609375,369700,-0.0012179087892316698,-0.001218651042867137
2025-03-13,22397.19921875,22397.19921875,22558.05078125,22377.349609375,22541.5,287500,-0.003262089461738671,-0.00326742167482874
2025-03-17,22508.75,22508.75,22577.0,22353.150390625,22353.150390625,251100,0.004980568336268254,0.004968206335327962
2025-03-18,22834.30078125,22834.30078125,22857.80078125,22599.19921875,22662.25,272600,0.01446329899483545,0.014359703182661372
2025-03-19,22907.599609375,22907.599609375,22940.69921875,22807.94921875,22874.94921875,324000,0.0032100316461272094,0.0032048904937790478
2025-03-20,23190.650390625,23190.650390625,23216.69921875,22973.94921875,23036.599609375,313700,0.012356195589090069,0.012280480863664548
2025-03-21,23350.400390625,23350.400390625,23402.69921875,23132.80078125,23168.25,541000,0.0068885519512889015,0.0068649342763162065
2025-03-24,23658.349609375,23658.349609375,23708.75,23433.5,23515.400390625,311900,0.013188177230298859,0.013101970335000056
2025-03-25,23668.650390625,23668.650390625,23869.599609375,23601.400390625,23751.5,338200,0.00043539728764163677,0.0004353025297464832
2025-03-26,23486.849609375,23486.849609375,23736.5,23451.69921875,23700.94921875,278600,-0.007681079328545448,-0.007710730752587225
2025-03-27,23591.94921875,23591.94921875,23646.44921875,23412.19921875,23433.94921875,510300,0.004474827877002596,0.004464845602965276
2025-03-28,23519.349609375,23519.349609375,23649.19921875,23450.19921875,23600.400390625,295400,-0.0030773044101545244,-0.003082049047667123
2025-04-01,23165.69921875,23165.69921875,23565.150390625,23136.400390625,23341.099609375,314300,-0.015036571865236992,-0.015150767296533939
2025-04-02,23332.349609375,23332.349609375,23350.0,23158.44921875,23192.599609375,341000,0.0071938424586863725,0.007168090205371445
2025-04-03,23250.099609375,23250.099609375,23306.5,23145.80078125,23150.30078125,283200,-0.0035251486188494496,-0.003531376595912815
2025-04-04,22904.44921875,22904.44921875,23214.69921875,22857.44921875,23190.400390625,466800,-0.014866619775066536,-0.014978235581472139
2025-04-07,22161.599609375,22161.599609375,22254.0,21743.650390625,21758.400390625,647100,-0.03243254628305536,-0.032970136904421674
2025-04-08,22535.849609375,22535.849609375,22697.19921875,22270.849609375,22446.75,468300,0.016887318902814252,0.01674631338889978
2025-04-09,22399.150390625,22399.150390625,22468.69921875,22353.25,22460.30078125,383800,-0.006065856008070525,-0.006084328049671031
2025-04-11,22828.55078125,22828.55078125,22923.900390625,22695.400390625,22695.400390625,402200,0.019170387409190415,0.018988950673859396
2025-04-15,23328.55078125,23328.55078125,23368.349609375,23207.0,23368.349609375,388300,0.02190239778210845,0.02166598602930882
2025-04-16,23437.19921875,23437.19921875,23452.19921875,23273.05078125,23344.099609375,348400,0.004657316201027051,0.004646504460063537
2025-04-17,23851.650390625,23851.650390625,23872.349609375,23298.55078125,23401.849609375,505300,0.017683476937954135,0.017528943393621495
2025-04-21,24125.55078125,24125.55078125,24189.55078125,23903.650390625,23949.150390625,406100,0.011483498464016417,0.011418063566753105
2025-04-22,24167.25,24167.25,24242.599609375,24072.0,24185.400390625,440900,0.0017284255654137493,0.0017269335569158489
2025-04-23,24328.94921875,24328.94921875,24359.30078125,24119.94921875,24357.599609375,415000,0.006690840652122221,0.006668556323176313
2025-04-24,24246.69921875,24246.69921875,24347.849609375,24216.150390625,24277.900390625,358800,-0.0033807460922566923,-0.0033864737270896763
2025-04-25,24039.349609375,24039.349609375,24365.44921875,23847.849609375,24289.0,387700,-0.00855166336268387,-0.008588438645809417
2025-04-28,24328.5,24328.5,24355.099609375,24054.05078125,24070.25,320500,0.012028211882747275,0.011956447831200931
2025-04-29,24335.94921875,24335.94921875,24457.650390625,24290.75,24370.69921875,357600,0.0003061930965739812,0.00030614622903455367
2025-04-30,24334.19921875,24334.19921875,24396.150390625,24198.75,24342.05078125,424500,-7.191007773188485e-05,-7.191266338548166e-05
2025-05-02,24346.69921875,24346.69921875,24589.150390625,24238.5,24311.900390625,421100,0.0005136803511647248,0.0005135484625769229
2025-05-05,24461.150390625,24461.150390625,24526.400390625,24400.650390625,24419.5,291500,0.004700890697612925,0.004689876016656186
2025-05-06,24379.599609375,24379.599609375,24509.650390625,24331.80078125,24500.75,302400,-0.0033338898599493128,-0.0033394596535795407
2025-05-07,24414.400390625,24414.400390625,24449.599609375,24220.0,24233.30078125,330100,0.0014274549954715887,0.001426437150093386
2025-05-08,24273.80078125,24273.80078125,24447.25,24150.19921875,24431.5,411400,-0.005758880297096702,-0.005775526588332327
2025-05-09,24008.0,24008.0,24164.25,23935.75,23935.75,335600,-0.0109501096942064,-0.011010503428714508
2025-05-12,24924.69921875,24924.69921875,24944.80078125,24378.849609375,24420.099609375,368700,0.038183073090219954,0.03747214018466671
2025-05-13,24578.349609375,24578.349609375,24973.80078125,24547.5,24864.05078125,423000,-0.01389583907654357,-0.013993290077199355
2025-05-14,24666.900390625,24666.900390625,24767.55078125,24535.55078125,24613.80078125,345500,0.0036027960647213586,0.003596321541244558
2025-05-15,25062.099609375,25062.099609375,25116.25,24494.44921875,24694.44921875,500800,0.01602143814146184,0.015894449466611917
2025-05-16,25019.80078125,25019.80078125,25070.0,24953.05078125,25064.650390625,432700,-0.0016877607536591732,-0.0016891866264205442
2025-05-19,24945.44921875,24945.44921875,25062.94921875,24916.650390625,25005.349609375,255300,-0.0029717088137536374,-0.002976133107706799
2025-05-20,24683.900390625,24683.900390625,25010.349609375,24669.69921875,24996.19921875,414800,-0.010484831354666824,-0.010540184450815589
2025-05-21,24813.44921875,24813.44921875,24946.19921875,24685.349609375,24744.25,332700,0.00524831270888626,0.0052345883147392296
2025-05-22,24609.69921875,24609.69921875,24737.5,24462.400390625,24733.94921875,403300,-0.008211272774042211,-0.008245170966734258
2025-05-23,24853.150390625,24853.150390625,24909.05078125,24614.05078125,24639.5,270500,0.009892488718005854,0.009843878373448323
2025-05-26,25001.150390625,25001.150390625,25079.19921875,24900.5,24919.349609375,302800,0.005954979456279652,0.0059373186446142635
2025-05-27,24826.19921875,24826.19921875,25062.900390625,24704.099609375,24956.650390625,525700,-0.0069977248703164685,-0.00702232377173064
2025-05-28,24752.44921875,24752.44921875,24864.25,24737.05078125,24832.5,684400,-0.0029706520659956714,-0.002975073210803887
2025-05-29,24833.599609375,24833.599609375,24892.599609375,24677.30078125,24825.099609375,345400,0.003278479228775888,0.003273116733106363
2025-05-30,24750.69921875,24750.69921875,24863.94921875,24717.400390625,24812.599609375,853900,-0.00333823496911434,-0.0033438193068198903
2025-06-02,24716.599609375,24716.599609375,24754.400390625,24526.150390625,24669.69921875,311100,-0.0013777230725331435,-0.001378673005562118
2025-06-03,24542.5,24542.5,24845.099609375,24502.150390625,24786.30078125,349300,-0.007043833380258491,-0.007068758288164619
2025-06-04,24620.19921875,24620.19921875,24644.25,24530.44921875,24560.44921875,280900,0.003165904807986175,0.0031609038835467354
2025-06-05,24750.900390625,24750.900390625,24899.849609375,24613.099609375,24691.19921875,388400,0.005308696762106768,0.005294655304090157
2025-06-06,25003.05078125,25003.05078125,25029.5,24671.44921875,24748.69921875,335600,0.01018752395450262,0.010135980900817266
2025-06-09,25103.19921875,25103.19921875,25160.099609375,25077.150390625,25160.099609375,279200,0.004005448710087123,0.003997448256890138
2025-06-10,25104.25,25104.25,25199.30078125,25055.44921875,25196.05078125,307300,4.18584595869298e-05,4.18575835460567e-05
2025-06-11,25141.400390625,25141.400390625,25222.400390625,25081.30078125,25134.150390625,301200,0.0014798446727146697,0.001478750781646587
2025-06-12,24888.19921875,24888.19921875,25196.19921875,24825.900390625,25164.44921875,328300,-0.010071084662786611,-0.010122141121121413
2025-06-13,24718.599609375,24718.599609375,24754.349609375,24473.0,24473.0,318700,-0.006814458847919758,-0.006837783295332098
2025-06-16,24946.5,24946.5,24967.099609375,24703.599609375,24732.349609375,305800,0.00921979376770854,0.00917755091754434
2025-06-17,24853.400390625,24853.400390625,24982.05078125,24813.69921875,24977.849609375,242400,-0.0037319707924959866,-0.0037389519699400583
